TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
com.google.cloud.spanner.connection.StatementParserTest.testStatementWithCommentContainingSlashAndNoAsteriskOnNewLine[dialect = GOOGLE_STANDARD_SQL],0,20,6,2,1,0.09,8,170,1,0.00,0.00
com.google.cloud.spanner.AsyncTransactionManagerTest.asyncTransactionManagerUpdate[executor = MoreExecutors.directExecutor()],0,411,77,5,1,0.01,484,2936,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteNoActionsTest.testBeginTransaction[dialect = POSTGRESQL],2,154,34,2,1,0.02,180,929,1,0.00,0.00
com.google.cloud.spanner.AsyncTransactionManagerTest.asyncTransactionManagerBatchUpdateAbortedBeforeFirstStatement[executor = MoreExecutors.directExecutor()],0,440,80,5,1,0.01,551,3139,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterTransactionTest.testIsClosed[dialect = GOOGLE_STANDARD_SQL],2,144,32,2,1,0.02,141,888,1,0.00,0.00
com.google.cloud.spanner.GrpcResultSetTest.multiResponseChunkingStrings,2,48,13,1,1,0.13,37,276,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectAndResultSetNextTest.testIsTransactionStarted[dialect = GOOGLE_STANDARD_SQL],2,122,26,2,1,0.02,108,788,1,0.00,0.00
com.google.cloud.spanner.connection.StatementTimeoutTest.testCancelDdlAutocommit,1,195,47,4,1,0.01,109,1170,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.testAsyncTransactionManagerCommitWithTag,0,390,71,5,1,0.01,267,2830,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectTest.testIsClosed[dialect = GOOGLE_STANDARD_SQL],2,138,31,2,1,0.02,130,844,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTest.testExecuteSetReadOnlyStaleness,2,120,25,2,1,0.11,98,710,1,0.00,0.00
com.google.cloud.spanner.OptionsTest.testTransactionOptions_withCommitStatsAndOtherOptionAreNotEqual,0,7,3,1,1,0.33,5,42,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testSetStatementTimeout[dialect = GOOGLE_STANDARD_SQL],2,86,15,2,1,0.06,125,463,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testBeginTransaction[dialect = POSTGRESQL],2,144,31,2,1,0.02,176,836,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterEmptyCommitTest.testExecute[dialect = GOOGLE_STANDARD_SQL],2,155,34,2,1,0.02,154,921,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetTransactionReadOnlyTest.testExecuteQuery[dialect = POSTGRESQL],2,138,31,2,1,0.03,138,806,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSetReadOnlyMaxStalenessTest.testGetTransactionMode[dialect = POSTGRESQL],2,90,16,2,1,0.08,115,490,1,0.00,0.00
com.google.cloud.spanner.connection.StatementParserTest.testShowStatements[dialect = GOOGLE_STANDARD_SQL],0,18,6,2,1,0.11,21,157,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testSetTransactionTag[dialect = POSTGRESQL],2,77,15,2,1,0.07,119,438,1,0.00,0.00
com.google.cloud.spanner.InstanceTest.getIAMPolicy,2,5,4,1,1,0.40,8,32,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectAndResultSetNextTest.testExecute[dialect = POSTGRESQL],2,156,34,2,1,0.02,155,938,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testIsClosed[dialect = POSTGRESQL],2,134,30,2,1,0.02,120,807,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTest.testExecuteSetOptimizerStatisticsPackageInvalidValue,2,92,20,2,1,0.09,73,576,1,0.00,0.00
com.google.cloud.spanner.MockDatabaseAdminServiceImplTest.getDatabase,0,80,7,2,1,0.04,183,522,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectTest.testExecuteUpdate[dialect = POSTGRESQL],2,142,30,2,1,0.02,140,819,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testGetCommitTimestamp[dialect = POSTGRESQL],2,137,31,2,1,0.03,139,812,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectAndResultSetNextTest.testGetTransactionMode[dialect = POSTGRESQL],2,125,28,2,1,0.03,125,801,1,0.00,0.00
com.google.cloud.spanner.connection.SingleUseTransactionTest.testExecuteUpdate_Partitioned_Valid,2,37,14,2,1,0.31,66,197,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterDdlTest.testClose[dialect = POSTGRESQL],2,122,26,2,1,0.03,95,783,1,0.00,0.00
com.google.cloud.spanner.spi.v1.GapicSpannerRpcTest.testNewCallContextWithNullRequestAndNullMethod[dialect = POSTGRESQL],1,217,28,5,1,0.06,150,1620,1,0.00,0.00
com.google.cloud.spanner.ReadWriteTransactionWithInlineBeginTest.failedUpdateAndThenUpdate,0,393,57,5,1,0.01,494,2878,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterEmptyCommitTest.testIsClosed[dialect = GOOGLE_STANDARD_SQL],2,80,14,2,1,0.05,98,450,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectAndResultSetNextTest.testRunBatch[dialect = GOOGLE_STANDARD_SQL],2,141,32,2,1,0.03,147,859,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSetReadOnlyMaxStalenessTest.testSetStatementTimeout[dialect = GOOGLE_STANDARD_SQL],2,99,16,2,1,0.08,129,522,1,0.00,0.00
com.google.cloud.spanner.BackupTest.create,1,10,6,1,1,0.10,17,56,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectAndResultSetNextTest.testSetReadOnlyStaleness[dialect = GOOGLE_STANDARD_SQL],2,146,29,2,1,0.04,128,876,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteNoActionsTest.testGetOptimizerStatisticsPackage[dialect = POSTGRESQL],2,75,13,2,1,0.06,102,425,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterBeginTransactionTest.testBeginTransaction[dialect = GOOGLE_STANDARD_SQL],2,80,15,2,1,0.05,133,448,1,0.00,0.00
com.google.cloud.spanner.DatabaseAdminClientTest.dbAdminGetBackupNotFound,0,124,38,5,1,0.01,420,609,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionOptionsTest.testBuildWithLocalhostPortAndValidURI,1,43,5,2,1,0.19,14,243,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterTransactionTest.testCommit[dialect = GOOGLE_STANDARD_SQL],2,144,32,2,1,0.02,144,888,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRanDdlBatchTest.testGetCommitTimestamp[dialect = GOOGLE_STANDARD_SQL],2,126,28,2,1,0.03,121,803,1,0.00,0.00
com.google.cloud.spanner.ValueTest.timestampArray,0,15,5,1,1,0.07,12,68,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterTemporaryTransactionTest.testBeginTransaction[dialect = POSTGRESQL],2,146,32,2,1,0.02,175,842,1,0.00,0.00
com.google.cloud.spanner.connection.SingleUseTransactionTest.testWriteIterable,3,47,18,2,1,0.22,76,252,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.testDatabaseOrInstanceDoesNotExistOnReplenish,0,293,41,5,1,0.03,172,2222,1,0.00,0.00
com.google.cloud.spanner.encryption.EncryptionConfigsTest.testCustomerManagedEncryption,1,2,2,1,1,0.25,6,11,1,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithoutExecutorTest.testInlinedBeginAsyncTxWithParallelQueries,0,465,78,5,1,0.01,555,3398,0,0.00,0.00
com.google.cloud.spanner.connection.StatementResultImplTest.testStringResultSetGetResultSet,0,43,15,2,1,0.04,12,159,1,0.00,0.00
com.google.cloud.spanner.SessionPoolTest.poolClosureFailsPendingWriteWaiters[min sessions = 0],2,69,15,1,1,0.29,83,515,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSetReadOnlyMaxStalenessTest.testSetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,90,16,2,1,0.08,123,496,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectAndResultSetNextTest.testExecute[dialect = POSTGRESQL],3,147,28,2,1,0.02,128,943,1,0.00,0.00
com.google.cloud.spanner.connection.StatementTimeoutTest.testTimeoutExceptionReadWriteAutocommitSlowCommitMultipleStatements,1,404,90,4,1,0.03,553,2540,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterTransactionTest.testGetTransactionMode[dialect = GOOGLE_STANDARD_SQL],2,146,33,2,1,0.02,143,893,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testIsInTransaction[dialect = GOOGLE_STANDARD_SQL],2,134,30,2,1,0.02,119,807,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testSetTransactionTag[dialect = POSTGRESQL],2,139,33,2,1,0.03,143,827,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRollbackTest.testSetStatementTimeout[dialect = POSTGRESQL],2,154,33,2,1,0.03,164,913,1,0.00,0.00
com.google.cloud.spanner.v1.SpannerClientTest.streamingReadTest,0,54,7,2,1,0.04,62,305,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.testCommitWithPriority,0,365,54,5,1,0.01,261,2744,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterUpdateTest.testStartBatchDml[dialect = GOOGLE_STANDARD_SQL],3,149,29,2,1,0.02,150,886,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testBufferedWriteIterable[dialect = POSTGRESQL],2,151,37,2,1,0.04,135,879,1,0.00,0.00
com.google.cloud.spanner.SessionPoolTest.testSessionNotFoundReadWriteTransaction[min sessions = 1],2,166,35,1,1,0.13,175,1337,1,0.00,0.00
com.google.cloud.spanner.PartitionedDmlTransactionTest.testExecuteStreamingPartitionedUpdateUnavailableAndThenDeadlineExceeded,1,25,7,1,1,0.01,47,180,1,0.00,0.00
com.google.cloud.spanner.StructTest.equalsAndHashCode,0,64,14,1,1,0.21,75,236,1,0.00,0.00
com.google.cloud.spanner.connection.ReadOnlyTransactionTest.testIsReadOnly,1,9,5,2,1,0.88,16,40,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteNoActionsTest.testSetAutocommitDmlMode[dialect = POSTGRESQL],2,77,14,2,1,0.06,119,435,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginTransactionTest.testSetTransactionMode[dialect = POSTGRESQL],2,84,18,2,1,0.05,104,469,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSetReadOnlyMaxStalenessTest.testExecute[dialect = POSTGRESQL],2,146,30,2,1,0.04,135,900,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectTest.testGetCommitTimestamp[dialect = GOOGLE_STANDARD_SQL],2,125,27,2,1,0.03,128,789,1,0.00,0.00
com.google.cloud.spanner.BackupTest.restore,1,13,6,1,1,0.33,13,51,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testGetReadOnlyStaleness[dialect = POSTGRESQL],2,75,13,2,1,0.06,102,426,1,0.00,0.00
com.google.cloud.spanner.InstanceAdminGaxTest.listInstanceConfigsTest[exception at call = 0; exception type = NON_RETRYABLE],0,231,31,5,1,0.02,134,1698,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterCommittedReadOnlyTransactionTest.testSetAutocommitDmlMode[dialect = POSTGRESQL],2,136,32,2,1,0.02,143,821,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterBeginTransactionTest.testWrite[dialect = GOOGLE_STANDARD_SQL],2,92,20,2,1,0.07,113,510,1,0.00,0.00
com.google.cloud.spanner.SpannerApiFuturesTest.testGet,0,2,1,1,1,0.10,4,10,1,0.00,0.00
com.google.cloud.spanner.ResumableStreamIteratorTest.closedSpan,1,3,1,1,1,0.08,63,71,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteNoActionsTest.testClose[dialect = GOOGLE_STANDARD_SQL],2,74,13,2,1,0.06,93,423,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionStatementWithOneParameterTest.testExecuteSetStatementTimeout[dialect = POSTGRESQL],0,30,12,2,1,0.12,36,229,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginReadOnlyTransactionTest.testIsClosed[dialect = POSTGRESQL],2,80,15,2,1,0.05,100,462,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteInDdlBatchTransactionTest.testBufferedWrite[dialect = GOOGLE_STANDARD_SQL],2,128,30,2,1,0.04,115,779,1,0.00,0.00
com.google.cloud.spanner.connection.EmulatorUtilTest.testCreateInstanceAndDatabase_bothFailWithAlreadyExists,0,23,9,2,1,0.39,35,132,1,0.00,0.00
com.google.cloud.spanner.ValueTest.bool,0,11,4,1,1,0.17,7,37,1,0.00,0.00
com.google.cloud.spanner.DatabaseAdminGaxTest.listDatabasesTest[exception at call = 1; exception type = NON_RETRYABLE],0,238,34,5,1,0.02,132,1726,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectAndResultSetNextTest.testGetCommitTimestamp[dialect = POSTGRESQL],2,126,27,2,1,0.03,128,796,1,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithoutExecutorTest.testBatchUpdateAsyncWithInlineBeginDidNotReturnTransaction,0,379,58,5,1,0.01,458,2727,0,0.00,0.00
com.google.cloud.spanner.ReadWriteTransactionWithInlineBeginTest.concurrentBatchUpdates,0,366,54,5,1,0.01,506,2697,0,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithoutExecutorTest.testInlinedBeginFirstReadCancelledSecondReadAborted_WithCatchForCancelled,0,452,73,5,1,0.01,460,3270,0,0.00,0.00
com.google.cloud.spanner.MutationTest.insert,0,27,9,1,1,0.22,8,120,1,0.00,0.00
com.google.cloud.spanner.connection.SingleUseTransactionTest.testExecuteQuery,2,56,17,2,1,0.34,123,258,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetReadOnlyMaxStalenessTest.testBeginTransaction[dialect = GOOGLE_STANDARD_SQL],2,168,36,2,1,0.03,184,991,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRanDdlBatchTest.testAbortBatch[dialect = POSTGRESQL],2,125,28,2,1,0.03,118,806,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectAndResultSetNextTest.testSetReadOnly[dialect = POSTGRESQL],2,140,32,2,1,0.03,157,852,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterUpdateTest.testAnalyzeQuery[dialect = GOOGLE_STANDARD_SQL],3,145,29,2,1,0.02,141,902,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testSetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],2,76,13,2,1,0.05,105,429,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSetReadOnlyMaxStalenessTest.testGetReadTimestamp[dialect = GOOGLE_STANDARD_SQL],2,90,16,2,1,0.08,119,489,1,0.00,0.00
com.google.cloud.spanner.connection.StatementTimeoutTest.testInterruptedExceptionReadOnlyAutocommit,1,296,73,4,1,0.01,345,1755,1,0.00,0.00
com.google.cloud.spanner.SpannerRetryHelperTest.testTimedOutContext,0,14,6,1,1,0.03,195,79,1,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithoutExecutorTest.testInlinedBeginTx,0,370,54,5,1,0.01,481,2696,0,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.readWriteTransactionBatchUpdate[fail on invalidated session = true],0,389,61,6,1,0.02,238,2701,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testSetAutocommit[dialect = GOOGLE_STANDARD_SQL],2,75,13,2,1,0.06,109,424,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterCommittedReadOnlyTransactionTest.testGetOptimizerStatisticsPackage[dialect = GOOGLE_STANDARD_SQL],2,135,31,2,1,0.02,126,812,1,0.00,0.00
com.google.cloud.spanner.MockDatabaseAdminServiceImplTest.createDatabaseAlreadyExists,0,75,7,2,1,0.03,181,514,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectAndResultSetNextTest.testSetTransactionMode[dialect = POSTGRESQL],2,134,31,2,1,0.03,136,799,1,0.00,0.00
com.google.cloud.spanner.v1.SpannerClientTest.rollbackTest,0,56,7,2,1,0.07,50,313,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterTemporaryTransactionTest.testCommit[dialect = POSTGRESQL],2,139,30,2,1,0.02,148,876,1,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithoutExecutorTest.testInlinedBeginTxWithStreamRetry,0,432,71,5,1,0.01,587,3134,0,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithExecutorTest.testInlinedBeginAsyncTxWithOnlyMutations[executor = java.util.concurrent.Executors$FinalizableDelegatedExecutorService@5a4736b8],0,379,60,5,1,0.01,258,2771,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectAndResultSetNextTest.testExecuteQuery[dialect = GOOGLE_STANDARD_SQL],2,133,28,2,1,0.02,133,824,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterStartDdlBatchTest.testExecute[dialect = POSTGRESQL],2,125,25,2,1,0.03,122,770,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterUpdateTest.testBeginTransaction[dialect = POSTGRESQL],3,171,36,2,1,0.02,190,1021,1,0.00,0.00
com.google.cloud.spanner.KeySetTest.javaSerialization,0,21,5,1,1,0.18,8,129,1,0.00,0.00
com.google.cloud.spanner.SpannerOptionsTest.testDefaultQueryOptions,0,99,13,4,1,0.03,50,734,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSetReadOnlyMaxStalenessTest.testStartBatchDdl[dialect = POSTGRESQL],2,90,16,2,1,0.07,130,500,1,0.00,0.00
com.google.cloud.spanner.TransactionContextImplTest.testCannotCommitTwice,0,17,5,1,1,0.25,20,154,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteInDdlBatchTransactionTest.testSetTransactionTag[dialect = POSTGRESQL],2,117,26,2,1,0.03,123,729,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectAndResultSetNextTest.testGetReadOnlyStaleness[dialect = GOOGLE_STANDARD_SQL],2,131,29,2,1,0.02,122,787,1,0.00,0.00
